timestamp,plot_id,irrigate,duration_s,volume_m3,trigger
2023-01-01 11:30:00,plot_07,True,1800,1.0,EMERGENCY
2023-01-01 12:00:00,plot_00,True,1800,1.0,EMERGENCY
2023-01-01 12:00:00,plot_01,True,1800,1.0,EMERGENCY
2023-01-01 12:00:00,plot_02,True,1800,1.0,EMERGENCY
2023-01-01 12:00:00,plot_03,True,1800,1.0,EMERGENCY
2023-01-01 12:00:00,plot_04,True,1800,1.0,EMERGENCY
2023-01-01 12:00:00,plot_05,True,1800,1.0,EMERGENCY
2023-01-01 12:00:00,plot_06,True,1800,1.0,EMERGENCY
2023-01-01 12:00:00,plot_07,True,1800,1.0,EMERGENCY
2023-01-01 12:30:00,plot_00,True,1800,1.0,EMERGENCY
2023-01-01 12:30:00,plot_01,True,1800,1.0,EMERGENCY
2023-01-01 12:30:00,plot_02,True,1800,1.0,EMERGENCY
2023-01-01 12:30:00,plot_03,True,1800,1.0,EMERGENCY
2023-01-01 12:30:00,plot_04,True,1800,1.0,EMERGENCY
2023-01-01 12:30:00,plot_05,True,1800,1.0,EMERGENCY
2023-01-01 12:30:00,plot_06,True,1800,1.0,EMERGENCY
2023-01-01 12:30:00,plot_07,True,1800,1.0,EMERGENCY
2023-01-01 13:00:00,plot_00,True,1800,1.0,EMERGENCY
2023-01-01 13:00:00,plot_01,True,1800,1.0,EMERGENCY
2023-01-01 13:00:00,plot_02,True,1800,1.0,EMERGENCY
2023-01-01 13:00:00,plot_03,True,1800,1.0,EMERGENCY
2023-01-01 13:00:00,plot_04,True,1800,1.0,EMERGENCY
2023-01-01 13:00:00,plot_05,True,1800,1.0,EMERGENCY
2023-01-01 13:00:00,plot_06,True,1800,1.0,EMERGENCY
2023-01-01 13:00:00,plot_07,True,1800,1.0,EMERGENCY
2023-01-01 13:30:00,plot_00,True,1800,1.0,EMERGENCY
2023-01-01 13:30:00,plot_01,True,1800,1.0,EMERGENCY
2023-01-01 13:30:00,plot_02,True,1800,1.0,EMERGENCY
2023-01-01 13:30:00,plot_03,True,1800,1.0,EMERGENCY
2023-01-01 13:30:00,plot_04,True,1800,1.0,EMERGENCY
2023-01-01 13:30:00,plot_05,True,1800,1.0,EMERGENCY
2023-01-01 13:30:00,plot_06,True,1800,1.0,EMERGENCY
2023-01-01 13:30:00,plot_07,True,1800,1.0,EMERGENCY
2023-01-01 14:00:00,plot_00,True,1800,1.0,EMERGENCY
2023-01-01 14:00:00,plot_01,True,1800,1.0,EMERGENCY
2023-01-01 14:00:00,plot_02,True,1800,1.0,EMERGENCY
2023-01-01 14:00:00,plot_03,True,1800,1.0,EMERGENCY
2023-01-01 14:00:00,plot_04,True,1800,1.0,EMERGENCY
2023-01-01 14:00:00,plot_05,True,1800,1.0,EMERGENCY
2023-01-01 14:00:00,plot_06,True,1800,1.0,EMERGENCY
2023-01-01 14:00:00,plot_07,True,1800,1.0,EMERGENCY
2023-01-01 14:30:00,plot_00,True,1800,1.0,EMERGENCY
2023-01-01 14:30:00,plot_01,True,1800,1.0,EMERGENCY
2023-01-01 14:30:00,plot_02,True,1800,1.0,EMERGENCY
2023-01-01 14:30:00,plot_03,True,1800,1.0,EMERGENCY
2023-01-01 14:30:00,plot_04,True,1800,1.0,EMERGENCY
2023-01-01 14:30:00,plot_05,True,1800,1.0,EMERGENCY
2023-01-01 14:30:00,plot_06,True,1800,1.0,EMERGENCY
2023-01-01 14:30:00,plot_07,True,1800,1.0,EMERGENCY
2023-01-01 15:00:00,plot_00,True,1800,1.0,EMERGENCY
2023-01-01 15:00:00,plot_01,True,1800,1.0,EMERGENCY
2023-01-01 15:00:00,plot_02,True,1800,1.0,EMERGENCY
2023-01-01 15:00:00,plot_03,True,1800,1.0,EMERGENCY
2023-01-01 15:00:00,plot_04,True,1800,1.0,EMERGENCY
2023-01-01 15:00:00,plot_05,True,1800,1.0,EMERGENCY
2023-01-01 15:00:00,plot_06,True,1800,1.0,EMERGENCY
2023-01-01 15:00:00,plot_07,True,1800,1.0,EMERGENCY
2023-01-01 15:30:00,plot_00,True,1800,1.0,EMERGENCY
2023-01-01 15:30:00,plot_01,True,1800,1.0,EMERGENCY
2023-01-01 15:30:00,plot_02,True,1800,1.0,EMERGENCY
2023-01-01 15:30:00,plot_03,True,1800,1.0,EMERGENCY
2023-01-01 15:30:00,plot_04,True,1800,1.0,EMERGENCY
2023-01-01 15:30:00,plot_05,True,1800,1.0,EMERGENCY
2023-01-01 15:30:00,plot_06,True,1800,1.0,EMERGENCY
2023-01-01 15:30:00,plot_07,True,1800,1.0,EMERGENCY
2023-01-01 16:00:00,plot_00,True,1800,1.0,EMERGENCY
2023-01-01 16:00:00,plot_01,True,1800,1.0,EMERGENCY
2023-01-01 16:00:00,plot_02,True,1800,1.0,EMERGENCY
2023-01-01 16:00:00,plot_03,True,1800,1.0,EMERGENCY
2023-01-01 16:00:00,plot_04,True,1800,1.0,EMERGENCY
2023-01-01 16:00:00,plot_05,True,1800,1.0,EMERGENCY
2023-01-01 16:00:00,plot_06,True,1800,1.0,EMERGENCY
2023-01-01 16:00:00,plot_07,True,1800,1.0,EMERGENCY
2023-01-01 16:30:00,plot_00,True,1800,1.0,EMERGENCY
2023-01-01 16:30:00,plot_01,True,1800,1.0,EMERGENCY
2023-01-01 16:30:00,plot_02,True,1800,1.0,EMERGENCY
2023-01-01 16:30:00,plot_03,True,1800,1.0,EMERGENCY
2023-01-01 16:30:00,plot_04,True,1800,1.0,EMERGENCY
2023-01-01 16:30:00,plot_05,True,1800,1.0,EMERGENCY
2023-01-01 16:30:00,plot_06,True,1800,1.0,EMERGENCY
2023-01-01 16:30:00,plot_07,True,1800,1.0,EMERGENCY
2023-01-01 17:00:00,plot_00,False,0,0.0,MPC
2023-01-01 17:00:00,plot_01,False,0,0.0,MPC
2023-01-01 17:00:00,plot_02,False,0,0.0,MPC
2023-01-01 17:00:00,plot_03,False,0,0.0,MPC
2023-01-01 17:00:00,plot_04,False,0,0.0,MPC
2023-01-01 17:00:00,plot_05,False,0,0.0,MPC
2023-01-01 17:00:00,plot_06,False,0,0.0,MPC
2023-01-01 17:00:00,plot_07,False,0,0.0,MPC
2023-01-01 17:30:00,plot_00,False,0,0.0,MPC
2023-01-01 17:30:00,plot_01,False,0,0.0,MPC
2023-01-01 17:30:00,plot_02,False,0,0.0,MPC
2023-01-01 17:30:00,plot_03,False,0,0.0,MPC
2023-01-01 17:30:00,plot_04,False,0,0.0,MPC
2023-01-01 17:30:00,plot_05,False,0,0.0,MPC
2023-01-01 17:30:00,plot_06,False,0,0.0,MPC
2023-01-01 17:30:00,plot_07,False,0,0.0,MPC
2023-01-01 18:00:00,plot_00,False,0,0.0,MPC
2023-01-01 18:00:00,plot_01,False,0,0.0,MPC
2023-01-01 18:00:00,plot_02,False,0,0.0,MPC
2023-01-01 18:00:00,plot_03,False,0,0.0,MPC
2023-01-01 18:00:00,plot_04,False,0,0.0,MPC
2023-01-01 18:00:00,plot_05,False,0,0.0,MPC
2023-01-01 18:00:00,plot_06,False,0,0.0,MPC
2023-01-01 18:00:00,plot_07,False,0,0.0,MPC
2023-01-01 18:30:00,plot_00,False,0,0.0,MPC
2023-01-01 18:30:00,plot_01,False,0,0.0,MPC
2023-01-01 18:30:00,plot_02,False,0,0.0,MPC
2023-01-01 18:30:00,plot_03,False,0,0.0,MPC
2023-01-01 18:30:00,plot_04,False,0,0.0,MPC
2023-01-01 18:30:00,plot_05,False,0,0.0,MPC
2023-01-01 18:30:00,plot_06,False,0,0.0,MPC
2023-01-01 18:30:00,plot_07,False,0,0.0,MPC
2023-01-01 19:00:00,plot_00,False,0,0.0,MPC
2023-01-01 19:00:00,plot_01,False,0,0.0,MPC
2023-01-01 19:00:00,plot_02,False,0,0.0,MPC
2023-01-01 19:00:00,plot_03,False,0,0.0,MPC
2023-01-01 19:00:00,plot_04,False,0,0.0,MPC
2023-01-01 19:00:00,plot_05,False,0,0.0,MPC
2023-01-01 19:00:00,plot_06,False,0,0.0,MPC
